2026-03-11 05:27:34 - exp2b_flash_learned_pool - DEBUG -     Loss: 0.0023 | R@10: 0.758 | R@20: 0.861 | μR@10: 0.475 | P@10: 0.132 | NDCG@20: 0.381 | PosBrier: 0.7686
2026-03-11 05:29:49 - exp2b_flash_learned_pool - DEBUG -     Loss: 0.0021 | R@10: 0.780 | R@20: 0.874 | μR@10: 0.517 | P@10: 0.125 | NDCG@20: 0.398 | PosBrier: 0.7681
2026-03-11 05:31:59 - exp2b_flash_learned_pool - DEBUG -     Loss: 0.0025 | R@10: 0.824 | R@20: 0.895 | μR@10: 0.492 | P@10: 0.157 | NDCG@20: 0.434 | PosBrier: 0.7084
2026-03-11 05:34:12 - exp2b_flash_learned_pool - DEBUG -     Loss: 0.0024 | R@10: 0.824 | R@20: 0.894 | μR@10: 0.469 | P@10: 0.139 | NDCG@20: 0.417 | PosBrier: 0.7490
2026-03-11 05:36:23 - exp2b_flash_learned_pool - DEBUG -     Loss: 0.0029 | R@10: 0.800 | R@20: 0.875 | μR@10: 0.435 | P@10: 0.158 | NDCG@20: 0.405 | PosBrier: 0.7346
2026-03-11 05:38:35 - exp2b_flash_learned_pool - DEBUG -     Loss: 0.0028 | R@10: 0.801 | R@20: 0.871 | μR@10: 0.428 | P@10: 0.145 | NDCG@20: 0.403 | PosBrier: 0.7517
2026-03-11 05:40:49 - exp2b_flash_learned_pool - DEBUG -     Loss: 0.0021 | R@10: 0.796 | R@20: 0.889 | μR@10: 0.510 | P@10: 0.128 | NDCG@20: 0.407 | PosBrier: 0.7573
2026-03-11 05:42:58 - exp2b_flash_learned_pool - DEBUG -     Loss: 0.0026 | R@10: 0.825 | R@20: 0.888 | μR@10: 0.460 | P@10: 0.155 | NDCG@20: 0.423 | PosBrier: 0.7183
2026-03-11 05:45:07 - exp2b_flash_learned_pool - DEBUG -     Loss: 0.0023 | R@10: 0.785 | R@20: 0.871 | μR@10: 0.473 | P@10: 0.138 | NDCG@20: 0.406 | PosBrier: 0.6878
2026-03-11 05:47:17 - exp2b_flash_learned_pool - DEBUG -     Loss: 0.0027 | R@10: 0.832 | R@20: 0.900 | μR@10: 0.457 | P@10: 0.151 | NDCG@20: 0.418 | PosBrier: 0.7360
2026-03-11 05:49:34 - exp2b_flash_learned_pool - DEBUG -     Loss: 0.0026 | R@10: 0.807 | R@20: 0.884 | μR@10: 0.466 | P@10: 0.152 | NDCG@20: 0.414 | PosBrier: 0.7524
